汉庭酒店(厦门火车站文灶店),¥286起,/hotel/hoteldetail?hotelId=01401044&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A1401044%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A41%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门橙意民宿,¥240起,/hotel/hoteldetail?hotelId=11401262&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A11401262%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A41%7C%2a%7Cpage_size%3A20%7C%2a%7C
满满客栈(厦门机场店),¥121起,/hotel/hoteldetail?hotelId=90991020&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A90991020%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A41%7C%2a%7Cpage_size%3A20%7C%2a%7C
布书酒店(阿罗海店),¥153起,/hotel/hoteldetail?hotelId=90276949&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A90276949%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A41%7C%2a%7Cpage_size%3A20%7C%2a%7C
宿禧酒店(厦门莲花路口地铁站店),¥169起,/hotel/hoteldetail?hotelId=60841706&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A60841706%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A41%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门行云海景别墅,¥292起,/hotel/hoteldetail?hotelId=66905006&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A66905006%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A41%7C%2a%7Cpage_size%3A20%7C%2a%7C
暖居酒店(厦门嵩屿码头店),¥227起,/hotel/hoteldetail?hotelId=90957871&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A90957871%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A41%7C%2a%7Cpage_size%3A20%7C%2a%7C
木棉花客栈(厦门黄厝路店),¥181起,/hotel/hoteldetail?hotelId=91757417&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A91757417%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A41%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门忆君鹭酒店公寓,¥112起,/hotel/hoteldetail?hotelId=93101767&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A93101767%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A41%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门金桥花园酒店,¥337起,/hotel/hoteldetail?hotelId=41401220&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A41401220%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A41%7C%2a%7Cpage_size%3A20%7C%2a%7C
留下·鼓浪屿别墅,¥515起,/hotel/hoteldetail?hotelId=67437426&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A67437426%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A41%7C%2a%7Cpage_size%3A20%7C%2a%7C
花界酒店(厦门火车站店),¥241起,/hotel/hoteldetail?hotelId=91949595&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A91949595%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A41%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门爱筑商旅酒店(嘉庚体育馆集美学村店),¥246起,/hotel/hoteldetail?hotelId=90583227&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90583227%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A42%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门中山海滨酒店,¥217起,/hotel/hoteldetail?hotelId=94101093&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A94101093%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A42%7C%2a%7Cpage_size%3A20%7C%2a%7C
花筑·鼓浪屿悦景雅筑(日光岩店),¥295起,/hotel/hoteldetail?hotelId=66794070&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A66794070%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A42%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门尚品豪庭民宿,¥164起,/hotel/hoteldetail?hotelId=93516573&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A93516573%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A42%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门OTS设计型民宿,¥201起,/hotel/hoteldetail?hotelId=93043447&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A93043447%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A42%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门一美海景度假公寓,¥363起,/hotel/hoteldetail?hotelId=65063378&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A65063378%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A42%7C%2a%7Cpage_size%3A20%7C%2a%7C
梦想家酒店(厦门SM城市广场火车站店),¥153起,/hotel/hoteldetail?hotelId=41401221&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A41401221%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A42%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门喜多屋酒店,¥139起,/hotel/hoteldetail?hotelId=01401949&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A1401949%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A42%7C%2a%7Cpage_size%3A20%7C%2a%7C
归来小息民宿,¥140起,/hotel/hoteldetail?hotelId=68503528&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A68503528%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A42%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门梵居屿岸海景度假民宿,¥297起,/hotel/hoteldetail?hotelId=93619642&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A93619642%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A42%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门利锦酒店,¥126起,/hotel/hoteldetail?hotelId=90090731&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90090731%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A43%7C%2a%7Cpage_size%3A20%7C%2a%7C
花筑·厦门锐枫酒店(同安影视城方特店),¥168起,/hotel/hoteldetail?hotelId=90016540&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A90016540%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A43%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门巴洛克TOP度假别墅,¥246起,/hotel/hoteldetail?hotelId=91867804&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A91867804%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A43%7C%2a%7Cpage_size%3A20%7C%2a%7C
曾厝垵海枫民宿(文青路1号分店),¥286起,/hotel/hoteldetail?hotelId=60535183&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A60535183%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A43%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门漫点忆栈,¥205起,/hotel/hoteldetail?hotelId=64082504&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A64082504%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A43%7C%2a%7Cpage_size%3A20%7C%2a%7C
汉庭酒店(厦门会展中心莲前西路店),¥236起,/hotel/hoteldetail?hotelId=92193108&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A92193108%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A43%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门WITH U 法式猫咖民宿,¥163起,/hotel/hoteldetail?hotelId=94034636&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A94034636%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A43%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门故里民墅,¥136起,/hotel/hoteldetail?hotelId=65135733&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A65135733%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A43%7C%2a%7Cpage_size%3A20%7C%2a%7C
时光漫步(厦门溪头下店),¥244起,/hotel/hoteldetail?hotelId=93438264&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A93438264%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A43%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门仓里71号客栈,¥232起,/hotel/hoteldetail?hotelId=90927490&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A90927490%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A43%7C%2a%7Cpage_size%3A20%7C%2a%7C
诺一酒店(厦门中山路店),¥61起,/hotel/hoteldetail?hotelId=60485409&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A60485409%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A43%7C%2a%7Cpage_size%3A20%7C%2a%7C
思家民宿,¥132起,/hotel/hoteldetail?hotelId=67295642&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A67295642%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A43%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门汉景华美达广场酒店,¥397起,/hotel/hoteldetail?hotelId=65778555&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A65778555%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A43%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门易居公寓,¥76起,/hotel/hoteldetail?hotelId=90949782&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A90949782%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A43%7C%2a%7Cpage_size%3A20%7C%2a%7C
壹所设计民宿(曾厝垵西路分店),¥242起,/hotel/hoteldetail?hotelId=61056908&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A61056908%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A43%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门腾华酒店·精选,¥331起,/hotel/hoteldetail?hotelId=90016659&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A90016659%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A43%7C%2a%7Cpage_size%3A20%7C%2a%7C
五缘四季酒店公寓(湖里万达广场店),¥197起,/hotel/hoteldetail?hotelId=92000355&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A92000355%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A43%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门原宿民宿,¥105起,/hotel/hoteldetail?hotelId=94053947&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A94053947%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A43%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门连佳客栈,¥236起,/hotel/hoteldetail?hotelId=91358651&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A91358651%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A43%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门岸恋海景度假别墅,¥186起,/hotel/hoteldetail?hotelId=90214030&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A90214030%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A43%7C%2a%7Cpage_size%3A20%7C%2a%7C
西亭小筑(厦门西亭公交站店),¥61起,/hotel/hoteldetail?hotelId=67401864&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A67401864%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A45%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门朴宿·微澜民宿,¥228起,/hotel/hoteldetail?hotelId=90730985&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A90730985%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A45%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门煜橲客栈,¥193起,/hotel/hoteldetail?hotelId=92780666&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A92780666%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A45%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门欣万亨酒店,¥325起,/hotel/hoteldetail?hotelId=01401505&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A1401505%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A45%7C%2a%7Cpage_size%3A20%7C%2a%7C
ACE无双别墅,¥273起,/hotel/hoteldetail?hotelId=69385603&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A69385603%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A45%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门理想国莫白民宿,¥245起,/hotel/hoteldetail?hotelId=90090938&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A90090938%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A45%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门黑石假日酒店,¥155起,/hotel/hoteldetail?hotelId=92321920&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A92321920%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A45%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门云上观海公寓,¥574起,/hotel/hoteldetail?hotelId=92396913&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A92396913%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A45%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门蓝湾半岛酒店,¥378起,/hotel/hoteldetail?hotelId=01401960&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A1401960%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A45%7C%2a%7Cpage_size%3A20%7C%2a%7C
