都市驿家民宿,¥453起,/hotel/hoteldetail?hotelId=68727665&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A68727665%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A138%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海贝鲁贝鲁酒店,¥280起,/hotel/hoteldetail?hotelId=69319026&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A69319026%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A138%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海Happy简公寓(金科路分店),¥598起,/hotel/hoteldetail?hotelId=60903864&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A60903864%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A138%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海若轩南居别墅,¥301起,/hotel/hoteldetail?hotelId=63975166&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A63975166%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A138%7C%2a%7Cpage_size%3A20%7C%2a%7C
HERE栖庭公寓(大川公路1号分店),¥593起,/hotel/hoteldetail?hotelId=64086062&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A64086062%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A138%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海留蝶民宿,¥389起,/hotel/hoteldetail?hotelId=64086771&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A64086771%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A138%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海逆城农庄,¥934起,/hotel/hoteldetail?hotelId=64109829&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A64109829%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A138%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海归乡小院民宿,¥607起,/hotel/hoteldetail?hotelId=65275345&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A65275345%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A138%7C%2a%7Cpage_size%3A20%7C%2a%7C
遇见田野民宿,¥351起,/hotel/hoteldetail?hotelId=67977368&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A67977368%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A138%7C%2a%7Cpage_size%3A20%7C%2a%7C
橙色回忆民宿(上海南京路步行街店),¥571起,/hotel/hoteldetail?hotelId=68561307&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A68561307%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A138%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海崇明乡间小憩休闲别墅,¥342起,/hotel/hoteldetail?hotelId=93708111&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A93708111%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A138%7C%2a%7Cpage_size%3A20%7C%2a%7C
迪园小筑民宿(上海国际旅游度假区店),¥203起,/hotel/hoteldetail?hotelId=93950345&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A93950345%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A138%7C%2a%7Cpage_size%3A20%7C%2a%7C
JOHN焦恩公寓(沪闵路分店),¥477起,/hotel/hoteldetail?hotelId=94248439&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A94248439%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A138%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海龙掌柜特色民宿,¥339起,/hotel/hoteldetail?hotelId=94267376&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A94267376%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A138%7C%2a%7Cpage_size%3A20%7C%2a%7C
吉泰连锁酒店(上海江浦公园地铁站北外滩店),¥164起,/hotel/hoteldetail?hotelId=60201642&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A60201642%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A138%7C%2a%7Cpage_size%3A20%7C%2a%7C
花居酒店(上海安亭店),¥209起,/hotel/hoteldetail?hotelId=90206508&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A90206508%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A138%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海百万石温泉酒店,¥1511起,/hotel/hoteldetail?hotelId=68079467&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A68079467%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
汉庭酒店(上海西藏南路地铁站店),¥221起,/hotel/hoteldetail?hotelId=20201533&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A20201533%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海华府锦程酒店,¥209起,/hotel/hoteldetail?hotelId=94148447&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A94148447%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
杨建华大酒店(上海花木店),¥244起,/hotel/hoteldetail?hotelId=10201106&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A10201106%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海三间堂净舍精品民宿,¥352起,/hotel/hoteldetail?hotelId=93583949&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A93583949%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
欣程酒店(上海海湾大学城店),¥115起,/hotel/hoteldetail?hotelId=90552389&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A90552389%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
如家派柏·云酒店(上海长宁水城路店),¥141起,/hotel/hoteldetail?hotelId=90052415&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A90052415%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海泉湾印象主题酒店,¥138起,/hotel/hoteldetail?hotelId=92730559&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A92730559%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
协展酒店(上海虹桥国家会展中心店),¥199起,/hotel/hoteldetail?hotelId=92373199&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A92373199%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
布丁严选酒店(上海长途汽车客运总站店),¥142起,/hotel/hoteldetail?hotelId=90894121&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A90894121%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
布丁酒店(上海秀沿路地铁站店),¥149起,/hotel/hoteldetail?hotelId=91772887&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A91772887%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海闵行华美达酒店,¥346起,/hotel/hoteldetail?hotelId=70201440&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A70201440%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海又庭酒店,¥249起,/hotel/hoteldetail?hotelId=90324552&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A90324552%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
虹桥思贝酒店(上海国家会展中心店),¥242起,/hotel/hoteldetail?hotelId=91280294&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A91280294%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
如家派柏·云酒店(上海松江万达店),¥158起,/hotel/hoteldetail?hotelId=92570887&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A92570887%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
住家里归燕丨瑞公馆(上海国家会展中心店),¥944起,/hotel/hoteldetail?hotelId=68187288&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A68187288%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
岛尚旅馆(上海陈家镇店),¥122起,/hotel/hoteldetail?hotelId=92509519&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A92509519%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海醉美小墅度假别墅,¥336起,/hotel/hoteldetail?hotelId=93616900&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A93616900%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
锦江之星(上海闵行交大东川路店),¥168起,/hotel/hoteldetail?hotelId=00201369&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A201369%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
朱家角轩和里国风民宿,¥706起,/hotel/hoteldetail?hotelId=90906269&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A90906269%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海百万石温泉酒店,¥1511起,/hotel/hoteldetail?hotelId=68079467&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A68079467%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
汉庭酒店(上海西藏南路地铁站店),¥221起,/hotel/hoteldetail?hotelId=20201533&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A20201533%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海华府锦程酒店,¥209起,/hotel/hoteldetail?hotelId=94148447&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A94148447%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
杨建华大酒店(上海花木店),¥244起,/hotel/hoteldetail?hotelId=10201106&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A10201106%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海三间堂净舍精品民宿,¥352起,/hotel/hoteldetail?hotelId=93583949&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A93583949%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
欣程酒店(上海海湾大学城店),¥115起,/hotel/hoteldetail?hotelId=90552389&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A90552389%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
如家派柏·云酒店(上海长宁水城路店),¥141起,/hotel/hoteldetail?hotelId=90052415&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A90052415%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海泉湾印象主题酒店,¥138起,/hotel/hoteldetail?hotelId=92730559&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A92730559%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
协展酒店(上海虹桥国家会展中心店),¥199起,/hotel/hoteldetail?hotelId=92373199&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A92373199%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
布丁严选酒店(上海长途汽车客运总站店),¥142起,/hotel/hoteldetail?hotelId=90894121&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A90894121%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
布丁酒店(上海秀沿路地铁站店),¥149起,/hotel/hoteldetail?hotelId=91772887&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A91772887%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海闵行华美达酒店,¥346起,/hotel/hoteldetail?hotelId=70201440&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A70201440%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海又庭酒店,¥249起,/hotel/hoteldetail?hotelId=90324552&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A90324552%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
虹桥思贝酒店(上海国家会展中心店),¥242起,/hotel/hoteldetail?hotelId=91280294&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A91280294%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
如家派柏·云酒店(上海松江万达店),¥158起,/hotel/hoteldetail?hotelId=92570887&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A92570887%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A140%7C%2a%7Cpage_size%3A20%7C%2a%7C
