酒店名称,酒店类型,最低房价,客房数,地址,最近地铁站直线距离,最近地铁站步行至时间,最近地铁站,好评率,总评分,点评总数,设施评分,服务评分,卫生评分,位置评分,性价比评分,入住时间,退房时间,停车场,免费WIFI,餐厅,健身房,游泳池,接机服务,会议室,行李寄存,装修日期,开业日期,电话,酒店简介,酒店链接
屿末民宿(农科中巷分店),经济型,¥262起,11,农科中巷滨海街道黄厝路,294米，步行约506米，预计8分钟,8分钟,距黄厝海滨直线294米，步行约506米，预计8分钟,100,4.5,18,4.0,5.0,4.0,5.0,4.0,14:00,12:00,1,1,0,0,0,0,0,1,null,2019年09月01日,021-26137886,屿末，岛屿的末端,https://hotel.elong.com/hotel/hoteldetail?hotelId=60798400&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A60798400%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A77%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门宜宿家公寓,经济型,¥117起,7,厦门北站地区 | 厦门集美区英村何山埔里94号楼(宜宿家),1.8公里，驾车约2.7公里，预计6分钟,6分钟,距厦门北站地铁站直线1.8公里，驾车约2.7公里，预计6分钟,100,4.5,9,5.0,5.0,3.0,5.0,4.0,14:00,12:00,1,1,0,0,0,0,0,0,null,2020年08月01日,021-26137886,欢迎入住宜宿家   我们竭诚为您服务,https://hotel.elong.com/hotel/hoteldetail?hotelId=64103725&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A64103725%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A77%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门军营192民宿,经济型,¥215起,5,同安区 | 莲花镇军营村192号,284米，步行约308米，预计5分钟,5分钟,距军营小学直线284米，步行约308米，预计5分钟,100,4.8,2,4.5,4.5,5.0,5.0,4.0,14:00,15:00,1,1,0,0,0,0,0,1,2020年12月01日,2020年12月01日,17759285805,装修于2020-12-01，相信无论您是一日游还是深度游，厦门军营192民宿都是您厦门之行的不二选择。酒店位于离高崎国际机场56km，离厦门北火车站42km的地方。酒店对客房的装饰十分考究，每间设施齐全的客房都配备有空调。有饮水需求的旅客，酒店还为您提供了瓶装水。除此之外，配备有拖鞋和24小时热水的浴室是您消除一天疲劳的好地方。酒店提供的体育和休闲设施，旨在为旅客营造多姿多彩的住宿体验。,https://hotel.elong.com/hotel/hoteldetail?hotelId=68827619&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A68827619%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A77%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门世茂海峡馨旅海景公寓,经济型,¥724起,2,厦门大学地区 | 厦门思明区世茂海峡大厦A栋1710房,1.7公里，驾车约3.0公里，预计6分钟,6分钟,距镇海路地铁站直线1.7公里，驾车约3.0公里，预计6分钟,97,4.5,331,4.0,5.0,4.0,5.0,4.0,14:00,12:00,0,0,0,0,0,0,0,0,null,2017年04月01日,13606049838,房间设计简约但不简单、大方不失雅致，室内宽敞明亮、清静幽雅、干净整洁，是您度假的首选之地,https://hotel.elong.com/hotel/hoteldetail?hotelId=94143430&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A94143430%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A77%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门旺家客栈,经济型,¥70起,12,集美学村/杏林湾/园博苑 | 孙厝路口乐安东里13号,2.6公里，驾车约2.8公里，预计6分钟,6分钟,距集美学村地铁站直线2.6公里，驾车约2.8公里，预计6分钟,76,4.5,46,4.4,4.5,4.5,4.3,4.1,14:00,12:00,1,1,0,0,0,0,0,1,2015年01月01日,2014年01月01日,18695631665,厦门旺家客栈位于厦门市集美区乐安东里13号（近集美学村、孙厝路），拥有各类典雅舒适客房风格简约、别致，设施健全，服务周到，展现一个“异家、温馨”的住宿环。注重旅行途中是否住的舒心、安心、放心，所以特别注重服务、人性化和热情周到。孙厝公交站/嘉庚体院馆BRT站，站点有直达厦门火车站、中山路，鼓浪屿码头、厦门大学公交，交通便利。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90596968&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A90596968%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A77%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门金房子九驿站,经济型,¥93起,68,翔安商业广场 | 马巷镇巷西三里68号,1.1公里，驾车约1.7公里，预计5分钟,5分钟,距厦门市第五医院直线1.1公里，驾车约1.7公里，预计5分钟,76,3.7,74,4.1,4.2,4.1,4.1,4.0,14:00,12:00,1,1,0,0,0,0,0,0,null,2018年02月01日,0592-7165555,无,https://hotel.elong.com/hotel/hoteldetail?hotelId=93074172&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A93074172%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A77%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门漫庭轩浪漫主题客栈,经济型,¥176起,12,环岛路/黄厝海滨浴场/会展中心 | 黄厝社146号,0.2公里，步行约0.5公里，预计7分钟,7分钟,距黄厝海滨直线0.2公里，步行约0.5公里，预计7分钟,84,3.3,44,3.6,3.8,3.7,3.3,4.0,14:00,12:00,1,1,0,0,0,1,0,1,2017年06月01日,2014年05月01日,15359253708,厦门漫庭轩浪漫主题客栈位于厦门思明区黄厝社，近黄厝路，周边集餐饮、小吃、购物等场所于一体，步行即达海边，周边环境优美，交通便利。厦门漫庭轩浪漫主题客栈的客房宽敞、明亮，温馨舒适，房内设备完善，设有24小时热水、独立淋浴间、空调、室内WIFI等设施，更有殷切的服务，为宾客提供超值的入住享受。,https://hotel.elong.com/hotel/hoteldetail?hotelId=91193482&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A91193482%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A77%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门春风里客栈,经济型,¥72起,20,厦门北站地区 | 后溪镇埔中央80号,1.3公里，驾车约2.1公里，预计27分钟,27分钟,距厦门北站地铁站直线1.3公里，驾车约2.1公里，预计27分钟,83,4.5,41,4.2,4.4,4.3,4.3,4.1,14:00,12:00,1,1,0,0,0,0,0,0,2018年08月01日,2017年01月01日,13599903967,厦门春风里客栈紧邻厦门北站和集美大学城。物美价廉是您出门旅行的好选择。春风里客栈欢迎您的入住。客栈提供厦门北站接送。邻近厦门北站（1公里），周边交通便利，客栈周边环境优雅、空气清新，每间客房均有窗户，通风采光良好，干净、整洁、实用，一切温暖又自然。为满足各小资们的需求，客栈更精心设置不同情调的主题房，有热情奔放的卡罗蓝，戴安娜浅浅的贵族粉以及假日公主亮丽的香槟黄，每一个房间的装修与布置，小到花束款式都经过主人精心挑选，旨在为您打造浪漫的居住环境。客栈地处理工学院、华夏学院、工商旅游学校、厦门工艺美术学院等高等院校学生生活区内，饮食娱乐等配套一应俱全。您可在学生街、学校食堂体会经济实惠的小吃和快餐，也可在台湾美食城品尝地道台湾美食风味。客栈提供一次性洗漱用品、独立卫浴24小时热水、空调、电视（或电脑）、WIFI、10M宽带接口、热水壶、电吹风等基本小家电一应俱全。客栈每天安排专业清洁人员打扫卫生，床上用品一客一换，为每一位顾客提供舒适整洁的环境。客栈在公共走廊通道配备消防器，安装闭路监控器，院子泊车，确保您的爱车安全。春风里欢迎您的到来！,https://hotel.elong.com/hotel/hoteldetail?hotelId=92301621&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A92301621%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A77%7C%2a%7Cpage_size%3A20%7C%2a%7C
易佰连锁旅店(厦门火车北站店),经济型,¥98起,37,集美学村/杏林湾/园博苑 | 天安路70号,2.2公里，驾车约3.2公里，预计10分钟,10分钟,距集美大学直线2.2公里，驾车约3.2公里，预计10分钟,71,4.2,77,4.1,4.2,4.2,4.1,4.0,14:00,12:00,1,1,0,0,0,0,0,1,null,2014年11月01日,0592-7799100,易佰连锁旅店(厦门火车北站店)位于位于厦门旅游中心，距离汽车站约十分钟，公交站可延伸至厦门每个角落，出行方便。易佰连锁旅店隶属逸柏酒店集团，专注于制造“城市化高平效”酒店产品，是“超经济型酒店”的领先品牌。易佰连锁旅店——以追求“高性价比的品质”为品牌的市场定位，通过高性价比的“投资设计”及良好的产品体验性能，获得众多对价格敏感的消费者的高度认可。作为集团旗下年轻、时尚、小而精美的酒店品牌，易佰连锁旅店时尚家居理念精心设计，以“时尚、舒适、简约”为主导，精致配置 “床上用品”、“25CM全记忆棉零压床垫”、“一体化整体卫浴设施”等酒店核心部件，打造出酒店产品的高性价体验。店内简约、别致，设施健全、服务周到，使每位客人住的舒心、放心，是度假休闲的正确选择。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90654486&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A90654486%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A77%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门豪裕隆海景酒店,经济型,¥198起,62,大嶝小镇 | 大嶝街道环嶝南路海鲜美食一条街,355米，步行约673米，预计10分钟,10分钟,距国贸金门湾·日光海直线355米，步行约673米，预计10分钟,66,3.9,41,4.0,4.2,4.1,4.2,4.1,14:00,12:00,1,1,0,0,0,0,0,1,null,2015年02月01日,0592-7616777,豪裕隆海景酒店位于美丽厦门大嶝岛，与金门隔海相望，属于经济型旅游度假酒店。为来自海内外八方宾客提供舒适、温馨、整洁的美好住宿体验。豪裕隆海景酒店致力于为商旅客人提供便捷的住宿体验。酒店安心的睡眠系统，现代化的卫浴系统，便捷的商旅配套，休闲的酒店氛围和优质的酒店服务保障每一位客人出门在外也有在家一样的感受。酒店精心设计五大项目：打印复印传真、无线WIFI上网、国内直拨电话、停车、早餐，为客人提供物超所值的服务。温馨的住宿，超值的服务，豪裕隆致力于打造平价海景品牌酒店。这里位于授予“英雄三岛”的中国名镇；这里毗邻全国的对台小额商品交易市场；这里是最经济舒适的海景酒店---豪裕隆海景酒店。在这里，您可以拥抱落地窗前整片荡漾的蓝，聆听着动人的海浪声；在这里，您可以触摸窗外葱翠的绿，感受萦绕在鼻尖淡淡的青草香；在这里，您可以享受到我们专致专注的品质服务；在这里，您可以体验到我们安全、安静、安心的酒店文化；这里是豪裕隆海景酒店，携伴您舒适共享假日时光。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90842322&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90842322%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A78%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门卡瑟度假别苑,经济型,¥110起,28,厦门大学地区 | 曾厝垵前田19号,661米，步行约779米，预计12分钟,12分钟,距厦门大学海韵校区直线661米，步行约779米，预计12分钟,99,4.4,796,4.4,4.6,4.2,4.3,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2018年01月01日,2015年04月01日,18059833302,厦门卡瑟度假别苑位于厦门思明区曾厝垵前田，近厦大学生公寓站，周边有厦门大学、胡里山炮台、南普陀寺、白城沙滩、景洲乐园和台湾民俗村，步行到海边只需5分钟。厦门卡瑟度假别苑竭力为客人创造一种轻松、明亮、闲适的氛围，安全门锁系统将保证每位客人的安全。定做加厚床垫以及亲自采购的床单旨在保证客人愉快的住宿感受。这里还有宽敞的公共活动区，齐全的房型，无论你有哪种品味，相信在这里都会满足你的要求。旅舍内还有热情、友好的小伙伴与你聊聊旅行经历，让你在这里留下美好的回忆。这里不仅是你在厦门短暂落脚的旅舍，更是你认识来自五湖四海的朋友的驿站，让你不会感受到出门在外孤单的感觉。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90200926&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A90200926%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A78%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门春麟酒店,经济型,¥157起,31,集美学村/杏林湾/园博苑 | 石鼓路84号,686米，步行约1.1公里，预计17分钟,17分钟,距集美大学直线686米，步行约1.1公里，预计17分钟,81,4.2,43,4.1,4.2,4.1,4.1,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2019年09月01日,2011年09月01日,0592-5555022,酒店位于集美区石鼓路，地理位置优越；紧挨金中意购物广场、万达广场，购买生活用品方便快捷。所在位置闹中取静，周围环绕敬贤公园、龙舟池风景区等游玩点，是欣赏风景的好地方。酒店外观简约时尚，客房干净整洁，房间内电视、空调等各类生活设施完善，热水24小时供应、无线宽带高速上网；有品牌洗漱用品、柔和亲肤的床上用品，环境舒适，方便您每天的生活起居，是商务和居家旅游的理想之选。经过一座城，寻觅一间房，消去您满身的疲劳，我们将以热情的服务，舒适的房间，期待您的到来。酒店在这里，等您来。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90763595&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A90763595%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A78%7C%2a%7Cpage_size%3A20%7C%2a%7C
屿汐Memory设计公寓(厦门华侨大学店),经济型,¥177起,12,侨英街道集美创意城,1.0公里，驾车约1.6公里，预计3分钟,3分钟,距华侨大学地铁站直线1.0公里，驾车约1.6公里，预计3分钟,91,4.2,35,4.3,4.4,4.3,4.4,0.0,11:00,12:00,1,1,0,0,0,0,0,1,null,2021年06月01日,18250708396,梦想是一张舒适的大床，当你感觉累了，就想趴在上面。它即不遥远，在你的旅途中，感觉疲惫时不妨选择一个舒适恬静的环境休息一下，前方的路还要由你来选择。,https://hotel.elong.com/hotel/hoteldetail?hotelId=60344982&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A60344982%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A78%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门成英公寓,经济型,¥87起,12,厦门南洋职业学院 | 新店镇祥吴村上吴里79号(成都柴火鸡二楼),2.7公里，驾车约3.8公里，预计13分钟,13分钟,距厦门华天涉外职业技术学院直线2.7公里，驾车约3.8公里，预计13分钟,77,4.2,22,4.3,4.1,4.3,4.4,4.0,14:00,12:00,1,1,0,0,0,0,0,1,null,null,15859257543,厦门成英公寓位于新店镇祥吴村上吴里，邻近厦门翔安法治文化广场，周边生活配套齐全。干净温馨的客房里配设24小时热水、独立卫浴等设施，宽带让你与外界沟通不中断。这里有停车场，还可以携带宠物、接站服务让你省心省力。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90708758&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A90708758%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A78%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门幸福海客栈,经济型,¥215起,31,环岛路/黄厝海滨浴场/会展中心 | 黄厝社185号,0.5公里，步行约0.7公里，预计11分钟,11分钟,距黄厝海滨直线0.5公里，步行约0.7公里，预计11分钟,83,4.3,18,4.5,4.5,4.5,4.5,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2019年01月01日,2016年01月01日,18030136985,厦门幸福海客栈背山靠海，独幢座落在春意盎然的环岛路黄厝，和椰风寨、台湾大、小金门隔海相望，东临厦门会展中心.海湾大酒店.厦门国际机场。西临胡里炮台，台湾民浴村景州乐园，厦门大学，南普陀.轮渡码头。地理位置优赿，交通便捷。夜晚，沙滩，海浪，客家话、路边摊，霓虹交错，静静感受厦门的率性与文艺、市井与抽离。客房安静、整洁，电视机、无线网络、独立卫生间、热水器均有。附近有小吃一条街，大型停车场，出行交通便利。是您休憩的不二选择,https://hotel.elong.com/hotel/hoteldetail?hotelId=90562765&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A90562765%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A78%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门舒心公寓,经济型,¥65起,20,集美学村/杏林湾/园博苑 | 乐安东里191号,423米，步行约669米，预计9分钟,9分钟,距厦门市第二医院门诊直线423米，步行约669米，预计9分钟,84,4.3,61,4.0,4.4,4.3,4.2,4.0,14:00,12:00,1,1,0,0,0,0,0,1,null,null,0592-6225332,厦门舒心公寓房间设施齐全，干净卫生。交通便利，是出行入住的理想选择场所。,https://hotel.elong.com/hotel/hoteldetail?hotelId=91641632&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A91641632%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A78%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门中苑酒店,经济型,¥149起,26,厦门火车站地区 | 长青路180号,271米，步行约413米，预计6分钟,6分钟,距莲花路口地铁站直线271米，步行约413米，预计6分钟,71,3.7,52,3.8,4.1,3.9,4.0,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2015年04月01日,2011年12月01日,0592-5030833,酒店位于厦门思明区长青路，近莲花路，地理位置优越。四周小区环绕，生活设施应有尽有，交通出行十分便捷。酒店由内到外呈现简约、别致的设计风格，拥有各类布置温馨的客房，为旅客打造出一个干净、温馨的住宿环境。房间内配套设施齐全，舒适的睡床，柔软的棉品被褥，更有家人般贴心的服务，让您可以尽情享受旅途的愉快。酒店会让您在厦门享有特别的旅行体验。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90090681&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A90090681%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A78%7C%2a%7Cpage_size%3A20%7C%2a%7C
